player_id,overall,height_cm,weight_kg,nationality_name,preferred_foot,weak_foot,skill_moves,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,last_valuation,games_played_club,games_won_club,games_draw_club,games_lost_club,name,position,sub_position,age
576027,66,172,69,Argentina,Left,3,2,Medium/Medium,72.0,32.0,54.0,64.0,63.0,58.0,59,29,51,62,27,63,35,32,44,64,74,71,65,61,70,27,63,68,54,34,55,68,56,52,46,61.0,63,62,66,10,7,12,12,14,0.0,350000,31,13,5,13,Elías Pereyra,Defender,Left-Back,24
617074,73,185,73,Guinea,Right,4,4,Medium/Medium,70.0,71.0,64.0,74.0,64.0,64.0,40,74,59,76,48,77,46,47,75,75,68,71,68,71,59,73,58,73,62,72,58,66,67,68,49,70.0,59,70,64,9,14,15,10,12,0.0,10000000,97,45,25,27,Ilaix Moriba,Midfield,Central Midfield,20
206888,75,196,84,Ukraine,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,5,10,23,7,14,13,11,29,15,24,32,35,77,24,60,38,18,73,8,24,10,6,35,13,36.0,14,10,11,76,65,80,72,78,28.0,9000000,26,15,4,7,Georgiy Bushchan,Goalkeeper,Goalkeeper,28
472249,73,178,72,Germany,Right,3,3,High/High,81.0,69.0,66.0,72.0,43.0,66.0,65,69,60,69,62,71,67,44,65,74,84,79,75,73,75,73,69,78,58,69,69,46,67,68,65,62.0,44,35,41,15,7,13,11,14,0.0,5500000,37,16,10,11,Jan Thielmann,Attack,Right Winger,21
182614,65,176,72,Scotland,Right,3,3,High/High,73.0,65.0,62.0,66.0,58.0,67.0,51,65,64,66,53,65,64,60,63,67,72,73,70,62,73,68,65,90,59,66,60,55,63,63,66,62.0,57,58,57,9,6,13,7,5,0.0,450000,35,11,8,16,Scott Pittman,Attack,Attacking Midfield,30
520624,81,182,74,Brazil,Right,2,3,High/High,69.0,67.0,79.0,81.0,76.0,77.0,68,68,61,84,66,81,75,62,83,82,68,69,74,80,78,64,62,84,75,67,77,78,72,82,65,83.0,77,79,74,7,11,15,11,11,0.0,30000000,87,36,24,27,Bruno Guimarães,Midfield,Defensive Midfield,25
320271,73,171,64,Spain,Left,3,2,High/Medium,75.0,56.0,71.0,71.0,68.0,60.0,79,55,65,72,59,70,75,38,75,71,76,75,72,70,80,64,47,63,56,53,67,67,68,64,39,64.0,68,70,71,7,10,13,9,9,0.0,2500000,45,17,15,13,Toni Lato,Defender,Left-Back,25
70243,78,188,87,Germany,Left,3,3,High/Medium,63.0,66.0,73.0,71.0,76.0,80.0,80,59,80,76,60,71,77,75,62,74,55,69,61,77,59,79,84,82,79,69,77,73,63,65,73,74.0,76,78,73,9,15,14,10,16,0.0,7000000,52,28,10,14,Marcel Halstenberg,Defender,Left-Back,31
45214,64,190,84,Turkey,Right,1,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,18,16,30,15,13,12,14,24,16,44,47,48,55,42,48,72,26,64,12,32,20,9,43,12,47.0,20,14,15,67,60,64,63,67,46.0,50000,38,12,11,15,Cenk Gönen,Goalkeeper,Goalkeeper,35
306222,64,182,79,Turkey,Right,3,2,High/High,60.0,32.0,43.0,48.0,65.0,62.0,34,28,68,56,32,40,31,31,49,53,65,55,51,65,57,42,72,53,67,28,60,64,34,31,40,49.0,64,67,65,10,11,13,12,8,0.0,525000,38,12,9,17,Sergen Picinciol,Defender,Centre-Back,27
451297,61,183,78,Netherlands,Left,3,2,Medium/High,61.0,37.0,47.0,55.0,62.0,65.0,45,33,62,60,36,52,25,35,52,59,54,66,53,59,69,50,66,61,73,31,50,61,40,32,38,47.0,62,64,61,10,8,5,8,9,0.0,250000,38,12,11,15,Luuk Wouters,Defender,Left-Back,23
61380,73,175,76,Switzerland,Right,4,3,Medium/Medium,62.0,74.0,60.0,72.0,38.0,66.0,50,78,79,67,73,68,56,55,56,75,65,60,78,65,83,74,85,63,69,66,56,43,76,61,76,73.0,25,39,24,14,12,7,14,13,0.0,1600000,38,12,11,15,Mario Gavranovic,Attack,Centre-Forward,33
135553,62,179,71,Scotland,Right,3,3,High/Medium,64.0,58.0,64.0,65.0,50.0,61.0,65,58,38,65,65,63,59,59,63,65,60,67,73,59,73,59,66,69,63,55,45,48,62,63,62,61.0,49,56,54,12,11,9,11,7,0.0,300000,17,4,3,10,Blair Alston,Midfield,Central Midfield,31
91970,83,179,72,Colombia,Right,3,5,High/Medium,90.0,75.0,78.0,87.0,76.0,72.0,84,70,68,81,70,90,82,69,73,85,91,89,93,82,81,84,80,78,66,80,78,73,75,72,65,74.0,75,80,82,5,5,13,6,9,0.0,10000000,52,29,11,12,Juan Cuadrado,Midfield,Right Midfield,35
113192,65,181,73,Croatia,Right,3,2,Medium/Low,58.0,68.0,53.0,62.0,40.0,54.0,48,71,65,59,59,60,54,49,49,70,61,55,59,61,61,66,72,51,58,66,45,40,71,49,58,49.0,34,38,35,15,6,6,14,7,0.0,600000,43,12,16,15,Anton Maglica,Attack,Centre-Forward,31
424881,73,174,70,England,Left,2,3,Medium/Medium,75.0,46.0,60.0,73.0,69.0,63.0,64,56,53,68,34,71,55,34,53,74,84,67,82,68,80,43,71,80,48,31,77,69,56,54,36,62.0,68,74,75,11,9,13,10,11,0.0,7000000,47,33,7,7,Omar Richards,Defender,Left-Back,25
91315,65,178,65,Wales,Right,4,3,High/Medium,74.0,62.0,60.0,67.0,28.0,66.0,55,65,66,65,59,63,56,47,58,67,72,75,78,66,78,65,77,73,58,58,73,22,65,63,41,64.0,31,19,21,6,5,6,8,5,0.0,400000,41,13,9,19,Marley Watkins,Attack,Right Winger,32
288067,67,168,62,Germany,Left,3,3,Medium/High,79.0,62.0,67.0,69.0,54.0,60.0,71,60,48,67,56,67,69,66,65,67,78,79,77,65,80,68,64,86,44,62,64,52,63,66,65,67.0,57,55,48,14,13,11,7,14,0.0,700000,35,9,6,20,Mats Köhlert,Defender,Left-Back,25
35664,78,180,70,Germany,Left,2,4,Medium/Low,69.0,70.0,83.0,79.0,24.0,46.0,82,70,51,85,77,79,84,75,80,82,70,68,75,65,74,68,33,50,46,66,44,24,77,82,79,85.0,24,16,19,6,14,10,6,14,0.0,3000000,46,24,13,9,Mesut Özil,Attack,Attacking Midfield,34
291760,68,183,72,Turkey,Left,3,2,Medium/Medium,70.0,50.0,57.0,62.0,63.0,69.0,68,45,52,62,45,63,60,45,54,64,70,70,57,62,66,58,64,71,71,56,63,63,55,42,42,56.0,62,67,67,8,15,6,8,7,0.0,575000,38,12,10,16,Ibrahim Pehlivan,Defender,Left-Back,29
311044,78,172,71,Uruguay,Left,3,3,High/Medium,87.0,63.0,68.0,73.0,74.0,82.0,77,60,62,67,50,76,69,57,70,69,88,86,74,66,77,80,66,90,79,55,81,76,70,60,51,69.0,72,78,76,15,6,8,12,5,0.0,3000000,43,12,15,16,Alfonso Espino,Defender,Left-Back,31
120186,72,191,81,Austria,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,14,17,12,37,16,14,18,20,42,27,50,37,40,74,44,53,57,36,75,15,31,26,13,36,31,51.0,14,11,11,71,67,71,70,73,43.0,3000000,39,6,5,28,Daniel Bachmann,Goalkeeper,Goalkeeper,28
357796,73,178,69,Croatia,Left,3,3,High/Low,78.0,55.0,67.0,73.0,69.0,66.0,71,53,62,71,46,74,63,38,64,74,78,78,74,69,73,59,59,71,62,55,71,70,69,65,43,69.0,68,71,70,11,10,13,13,6,0.0,4000000,47,18,15,14,Domagoj Bradaric,Defender,Left-Back,23
19948,70,186,83,Argentina,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,11,22,33,13,12,23,11,48,30,38,41,39,64,55,49,70,32,69,14,30,19,7,47,16,57.0,14,11,12,70,70,65,73,68,40.0,250000,42,12,13,17,Willy Caballero,Goalkeeper,Goalkeeper,41
135853,79,167,59,Argentina,Right,3,4,Medium/Medium,69.0,73.0,79.0,82.0,41.0,55.0,75,70,52,82,65,82,76,76,78,84,76,64,81,74,89,76,76,71,43,76,62,30,73,80,77,80.0,30,52,54,14,9,6,7,15,0.0,10000000,53,24,10,19,Manuel Lanzini,Attack,Attacking Midfield,30
195246,69,183,74,Germany,Right,3,3,Medium/Medium,52.0,59.0,65.0,66.0,71.0,68.0,62,55,63,74,39,65,62,45,69,68,54,51,61,68,64,75,66,75,63,59,73,72,52,57,49,67.0,71,72,71,13,11,10,11,8,0.0,1500000,36,8,12,16,Pascal Stenzel,Defender,Right-Back,27
374954,76,181,75,Croatia,Right,3,2,Medium/High,64.0,62.0,65.0,69.0,73.0,82.0,51,52,69,73,60,65,41,45,75,75,76,55,64,72,75,79,65,86,81,70,86,73,57,66,49,70.0,71,76,72,10,10,5,9,10,0.0,7500000,48,18,17,13,Kristijan Jakic,Midfield,Defensive Midfield,26
306462,73,174,70,Turkey,Right,4,3,High/High,68.0,70.0,74.0,73.0,63.0,72.0,74,65,47,75,66,73,76,64,75,74,69,67,75,74,75,77,50,85,66,76,77,63,73,72,66,69.0,67,65,61,11,5,9,6,13,0.0,2300000,46,24,13,9,Mert Hakan Yandas,Midfield,Central Midfield,28
494236,71,180,68,France,Right,4,2,Medium/Medium,81.0,35.0,61.0,71.0,72.0,73.0,63,26,67,71,33,69,53,27,66,72,83,80,75,69,72,53,73,80,73,30,66,72,45,49,48,66.0,73,73,72,8,14,5,7,9,0.0,4000000,41,19,7,15,Andy Pelmard,Defender,Centre-Back,23
149752,77,187,80,Brazil,Left,2,2,Medium/High,66.0,33.0,45.0,50.0,79.0,80.0,32,29,82,57,33,41,38,34,50,53,66,66,50,75,53,53,86,76,81,22,81,77,27,40,45,78.0,79,79,79,14,7,14,9,13,0.0,6000000,42,24,13,5,Vitor Hugo,Defender,Centre-Back,32
244221,73,196,84,England,Right,3,2,Low/Medium,44.0,34.0,52.0,50.0,75.0,79.0,30,36,79,68,29,43,26,25,71,58,43,45,37,67,54,46,62,72,86,21,73,73,25,46,34,76.0,80,73,68,6,13,9,6,9,0.0,1200000,34,24,5,5,Christian Burgess,Defender,Centre-Back,31
464067,64,181,74,Belgium,Right,3,2,Medium/Medium,68.0,27.0,50.0,55.0,62.0,65.0,43,21,66,61,23,46,28,29,63,64,66,69,67,54,62,42,72,55,67,27,70,64,24,39,31,46.0,56,66,64,15,14,13,10,6,0.0,800000,40,19,14,7,Lucas Lissens,Defender,Centre-Back,21
39996,76,190,90,Ukraine,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,13,9,10,29,12,11,14,16,24,12,44,44,56,71,32,59,73,37,84,12,35,23,14,60,15,61.0,12,9,10,73,69,78,83,75,44.0,800000,30,20,5,5,Andriy Pyatov,Goalkeeper,Goalkeeper,38
354814,73,185,82,Angola,Left,4,3,Medium/Medium,85.0,70.0,59.0,68.0,29.0,75.0,52,74,70,68,60,68,62,44,62,71,80,89,65,69,60,70,71,68,86,62,58,29,74,49,70,71.0,20,24,28,12,14,6,13,15,0.0,3000000,40,11,6,23,M'Bala Nzola,Attack,Centre-Forward,26
339340,79,169,67,Netherlands,Left,3,3,High/Medium,85.0,56.0,66.0,77.0,76.0,76.0,71,50,58,76,59,78,46,48,56,75,84,85,84,75,89,65,86,83,72,62,77,77,60,60,46,65.0,74,81,81,9,9,12,8,8,0.0,11500000,41,26,6,9,Tyrell Malacia,Defender,Left-Back,23
342209,67,185,77,France,Right,2,2,High/High,61.0,48.0,58.0,65.0,67.0,75.0,49,42,68,68,41,65,50,29,61,66,64,59,62,64,58,59,77,73,77,48,72,64,59,58,55,67.0,66,69,64,11,12,14,9,12,0.0,2500000,38,6,13,19,Kévin N'Doram,Midfield,Defensive Midfield,27
531949,73,179,82,Cameroon,Right,3,3,High/Medium,81.0,73.0,59.0,73.0,34.0,67.0,62,74,65,67,60,72,59,56,54,73,80,82,77,67,78,79,67,67,75,69,48,45,73,48,66,70.0,39,17,14,9,10,8,8,13,0.0,6000000,38,17,11,10,Ignatius Ganago,Attack,Centre-Forward,24
535282,69,177,72,United States,Left,2,2,High/High,77.0,33.0,57.0,63.0,66.0,69.0,60,34,55,63,34,60,48,37,61,62,76,77,75,66,73,32,66,78,67,30,61,65,44,48,36,66.0,66,71,68,9,11,11,8,8,0.0,2500000,44,23,8,13,Sam Vines,Defender,Left-Back,23
153190,71,174,70,Austria,Left,4,3,Medium/Low,80.0,69.0,69.0,73.0,40.0,62.0,67,71,34,70,65,72,74,74,68,71,83,78,81,70,84,69,83,68,65,71,42,38,65,67,59,64.0,40,44,38,14,12,12,14,6,0.0,2500000,37,20,10,7,Thomas Murg,Attack,Right Winger,28
223367,78,179,71,Norway,Right,3,3,Medium/High,73.0,65.0,76.0,78.0,74.0,76.0,74,64,65,81,54,76,72,63,77,79,69,76,82,73,77,68,76,91,71,66,71,75,66,75,66,80.0,74,75,73,12,14,14,8,13,0.0,7000000,41,26,6,9,Fredrik Aursnes,Midfield,Defensive Midfield,27
144303,73,175,65,Serbia,Right,3,4,Medium/Medium,83.0,65.0,70.0,78.0,41.0,49.0,69,64,58,72,68,78,79,62,64,77,81,85,89,72,78,65,78,49,49,64,41,49,70,70,70,72.0,32,39,37,8,9,15,6,7,0.0,4000000,38,13,10,15,Lazar Markovic,Attack,Right Winger,29
406042,73,185,75,Norway,Right,2,4,Medium/Low,87.0,60.0,69.0,74.0,32.0,61.0,74,60,40,70,60,76,69,50,64,72,84,90,81,70,70,68,32,73,64,54,48,32,72,70,46,68.0,27,35,33,8,7,12,13,6,0.0,1500000,41,8,9,24,Dennis Johnsen,Attack,Left Winger,25
105470,89,191,91,Brazil,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,17,13,29,60,20,27,19,18,58,40,58,49,40,87,37,64,52,32,78,14,27,11,13,66,23,68.0,15,19,16,86,85,85,90,89,53.0,60000000,56,43,9,4,Alisson,Goalkeeper,Goalkeeper,30
170927,68,184,91,Guinea,Left,2,2,Medium/High,68.0,45.0,46.0,52.0,65.0,80.0,39,39,71,54,24,48,27,36,55,58,65,71,43,63,49,65,81,64,87,44,81,64,31,41,60,64.0,65,64,66,10,13,13,10,9,0.0,400000,38,15,8,15,Simon Falette,Defender,Centre-Back,31
10471,75,187,78,Brazil,Left,3,3,Medium/High,55.0,61.0,68.0,69.0,76.0,80.0,64,49,72,73,54,68,58,60,72,72,59,51,64,68,62,80,77,79,80,74,80,77,56,65,57,83.0,75,77,74,10,6,11,12,13,0.0,1500000,46,24,13,9,Luiz Gustavo,Midfield,Defensive Midfield,35
93604,74,182,74,Germany,Right,2,2,Low/Medium,75.0,46.0,59.0,64.0,73.0,68.0,68,40,61,69,50,62,46,27,54,64,71,78,66,73,68,56,71,72,64,43,71,74,47,49,58,64.0,73,75,74,12,14,11,8,8,0.0,2000000,40,20,10,10,Lukas Kübler,Defender,Right-Back,30
186337,65,188,86,Scotland,Right,3,3,High/Medium,68.0,46.0,57.0,59.0,60.0,70.0,63,44,56,61,31,57,55,52,55,62,68,68,62,55,58,58,66,81,68,43,62,60,49,48,40,59.0,60,63,58,8,11,14,15,12,0.0,700000,36,12,10,14,Stephen O'Donnell,Defender,Right-Back,31
421780,64,186,77,Italy,Right,2,3,High/Medium,56.0,69.0,52.0,67.0,22.0,53.0,41,73,60,56,59,75,61,43,48,67,58,54,54,55,55,72,50,54,60,65,37,16,53,57,69,52.0,18,18,19,9,9,14,12,12,0.0,600000,40,8,10,22,Edoardo Vergani,Attack,Centre-Forward,22
59323,77,186,76,Uruguay,Right,3,4,High/Low,67.0,79.0,69.0,70.0,48.0,84.0,68,80,82,72,73,70,66,57,65,72,66,68,64,74,60,82,92,79,88,75,77,36,77,69,90,76.0,45,49,42,16,14,9,16,8,0.0,4000000,17,6,4,7,Cristhian Stuani,Attack,Centre-Forward,36
338629,75,191,83,Belgium,Right,3,2,Medium/Medium,75.0,45.0,59.0,56.0,76.0,77.0,57,44,82,64,26,52,41,42,71,59,69,79,49,72,52,61,76,67,81,40,80,73,48,52,34,68.0,76,75,76,6,7,7,11,15,0.0,13000000,41,13,8,20,Sebastiaan Bornauw,Defender,Centre-Back,24
332705,76,175,72,United States,Right,3,3,High/High,80.0,48.0,69.0,73.0,73.0,76.0,55,48,65,79,33,70,52,42,74,72,86,75,83,77,85,51,84,86,68,46,79,74,65,72,51,76.0,73,77,70,6,13,12,8,7,0.0,17000000,52,28,10,14,Tyler Adams,Midfield,Defensive Midfield,24
188888,76,180,77,Suriname,Right,2,3,Medium/Low,95.0,75.0,67.0,77.0,35.0,68.0,73,77,65,69,71,79,66,50,69,76,94,95,78,74,79,79,70,71,73,71,52,45,72,59,66,68.0,21,32,33,6,14,15,16,13,0.0,4000000,41,21,10,10,Sheraldo Becker,Attack,Second Striker,28
612496,70,186,75,Portugal,Right,3,3,Medium/Medium,70.0,67.0,67.0,69.0,43.0,52.0,69,71,67,68,46,70,51,44,68,71,72,69,70,55,56,69,49,67,50,60,40,30,69,70,60,68.0,45,41,41,6,11,11,8,6,0.0,7000000,38,12,12,14,Marcos Paulo,Attack,Left Winger,22
207877,82,181,79,Ukraine,Left,4,4,Medium/Medium,76.0,81.0,83.0,81.0,64.0,80.0,79,74,74,85,70,83,85,86,81,86,76,76,69,79,73,92,74,82,81,88,78,66,80,83,84,75.0,55,72,50,6,6,12,15,13,0.0,30000000,52,22,15,15,Ruslan Malinovskyi,Attack,Attacking Midfield,30
157501,73,184,75,Senegal,Right,4,3,High/Low,74.0,75.0,66.0,71.0,31.0,68.0,65,72,68,68,71,72,70,66,58,72,70,78,70,68,65,87,74,49,84,73,52,30,72,70,75,72.0,30,24,20,4,6,4,4,4,0.0,4500000,38,6,13,19,M'Baye Niang,Attack,Centre-Forward,28
204180,65,188,80,Turkey,Right,3,3,Medium/Medium,58.0,65.0,48.0,62.0,30.0,69.0,53,68,71,50,60,64,59,38,29,65,65,52,51,61,53,67,69,54,78,55,66,23,65,52,69,51.0,22,29,27,6,9,11,16,8,0.0,400000,38,19,8,11,Atabey Cicek,Attack,Centre-Forward,27
126360,73,187,82,Russia,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,15,16,15,25,13,20,16,12,25,17,49,40,34,63,51,53,53,27,71,17,25,23,13,60,22,27.0,15,16,19,75,70,71,69,79,44.0,500000,27,11,7,9,Yuriy Lodygin,Goalkeeper,Goalkeeper,33
459658,72,181,72,Italy,Left,4,2,Medium/Medium,74.0,54.0,67.0,71.0,68.0,57.0,74,49,53,69,55,72,64,60,61,71,72,76,72,69,70,64,60,67,49,52,64,68,65,63,46,64.0,68,71,70,13,7,7,13,13,0.0,5000000,41,6,16,19,Andrea Cambiaso,Defender,Left-Back,23
542525,64,186,76,Denmark,Left,3,3,Medium/Medium,73.0,61.0,58.0,68.0,29.0,63.0,59,60,55,59,58,69,60,50,54,68,70,75,70,58,64,67,54,72,62,58,54,26,63,62,52,61.0,25,28,28,14,5,14,8,6,0.0,350000,23,6,9,8,Younes Bakiz,Attack,Left Winger,24
193082,82,172,67,Spain,Left,2,3,High/Medium,87.0,65.0,81.0,83.0,74.0,71.0,82,52,66,83,61,83,85,81,79,83,86,87,84,83,86,79,64,90,63,79,69,79,77,78,54,83.0,71,76,74,7,13,10,7,13,0.0,20000000,52,31,11,10,Alejandro Grimaldo,Defender,Left-Back,27
67421,71,194,94,England,Right,3,2,Medium/High,53.0,29.0,49.0,49.0,71.0,81.0,39,26,71,64,23,44,33,34,53,57,52,53,34,67,38,43,59,70,89,20,80,71,35,38,40,66.0,73,71,67,6,10,14,10,7,0.0,2500000,4,0,0,4,Kyle Bartley,Defender,Centre-Back,32
535834,72,174,67,Belgium,Right,3,3,High/High,73.0,58.0,70.0,75.0,65.0,69.0,59,56,56,76,34,76,64,43,73,74,74,72,77,69,81,68,69,69,69,60,68,67,66,74,45,74.0,64,69,65,14,8,13,14,14,0.0,8000000,50,25,14,11,Eliot Matazo,Midfield,Central Midfield,21
43734,75,178,66,Scotland,Right,3,3,High/High,52.0,67.0,71.0,72.0,74.0,68.0,66,68,66,75,57,70,58,61,73,75,54,51,65,77,71,65,68,68,60,67,88,74,75,71,64,80.0,76,76,71,9,9,9,9,9,0.0,250000,36,7,10,19,Paul McGowan,Midfield,Central Midfield,35
386755,70,187,70,Italy,Left,3,2,High/Medium,67.0,55.0,67.0,68.0,67.0,64.0,71,50,59,71,59,69,63,43,67,71,65,69,61,65,57,59,53,61,68,63,59,64,58,61,43,60.0,66,72,71,8,6,14,12,8,0.0,2500000,40,15,11,14,Gianluca Frabotta,Defender,Left-Back,23
521964,72,191,80,Germany,Right,5,2,Medium/Medium,73.0,47.0,60.0,65.0,71.0,73.0,49,43,73,70,44,62,52,44,65,67,70,75,65,71,60,56,76,65,79,46,66,70,42,55,64,71.0,70,73,69,10,6,15,11,9,0.0,5000000,68,34,14,20,Malick Thiaw,Defender,Centre-Back,21
290391,78,177,72,Portugal,Left,3,4,High/Medium,81.0,76.0,75.0,80.0,58.0,68.0,79,72,59,74,84,81,79,72,71,80,83,80,81,79,72,86,57,80,60,76,74,70,76,74,71,75.0,60,51,45,14,7,8,9,15,0.0,7000000,47,35,5,7,Nuno Santos,Attack,Left Winger,28
616344,75,180,78,Portugal,Right,3,3,High/Medium,87.0,70.0,58.0,77.0,38.0,69.0,42,73,67,69,63,78,65,41,59,78,84,89,77,75,79,75,63,78,69,60,61,40,78,58,70,67.0,35,37,17,8,14,9,13,7,0.0,5000000,83,43,17,23,Tiago Tomás,Attack,Centre-Forward,20
85291,72,180,72,Turkey,Left,3,3,Medium/Medium,63.0,68.0,74.0,74.0,65.0,64.0,70,64,63,75,60,74,80,75,76,75,66,61,74,65,71,74,66,73,62,74,59,65,66,72,71,73.0,67,67,58,14,10,15,13,6,0.0,1600000,38,7,7,24,Soner Aydogdu,Midfield,Central Midfield,32
217111,83,181,65,Morocco,Left,2,5,High/High,76.0,77.0,87.0,83.0,50.0,65.0,88,73,52,86,74,83,90,78,89,84,78,74,83,83,78,83,33,78,58,80,73,51,81,88,67,79.0,44,57,41,11,7,11,8,14,0.0,32000000,57,36,12,9,Hakim Ziyech,Attack,Right Winger,30
249471,70,183,75,Spain,Left,3,2,High/Medium,66.0,45.0,65.0,66.0,69.0,62.0,64,29,70,71,22,65,70,65,64,70,67,65,61,70,62,66,63,56,67,65,59,68,49,53,43,55.0,67,70,71,7,14,15,15,9,0.0,700000,40,9,7,24,Saúl García,Defender,Left-Back,28
340521,71,191,82,Portugal,Right,3,2,Medium/Medium,61.0,33.0,47.0,51.0,71.0,74.0,29,30,73,63,32,45,31,32,51,54,53,67,51,68,52,46,67,61,80,28,77,69,28,42,31,67.0,71,72,66,11,13,11,6,9,0.0,2000000,36,6,13,17,Guilherme Ramos,Defender,Centre-Back,25
251079,69,187,82,Turkey,Right,3,2,Low/Medium,51.0,29.0,45.0,54.0,70.0,75.0,23,22,71,62,31,53,34,29,53,54,54,48,48,65,54,45,77,71,80,29,66,68,28,36,33,63.0,70,72,68,7,13,16,10,7,0.0,650000,38,12,10,16,Ertugrul Ersoy,Defender,Centre-Back,26
122635,66,186,84,Tunisia,Right,3,4,Medium/Medium,70.0,64.0,62.0,71.0,38.0,70.0,53,64,57,67,60,73,61,50,56,70,69,71,71,62,63,69,68,71,74,61,57,41,66,68,64,69.0,36,35,26,10,6,9,8,7,0.0,500000,30,10,9,11,Issam Jebali,Attack,Second Striker,31
232144,71,186,77,Serbia,Right,3,3,Medium/Medium,76.0,69.0,68.0,73.0,40.0,61.0,72,64,58,69,58,74,68,59,65,73,74,77,74,67,70,76,54,80,63,82,32,34,70,66,50,62.0,40,41,35,8,15,13,13,14,0.0,1700000,38,15,6,17,Milos Pantovic,Attack,Attacking Midfield,26
295313,77,183,85,Nigeria,Right,2,3,High/Medium,83.0,76.0,59.0,70.0,32.0,80.0,57,78,76,69,68,71,55,35,56,70,79,86,69,77,70,82,81,73,84,69,77,33,77,53,70,63.0,25,27,23,10,7,9,8,10,0.0,15000000,41,21,10,10,Taiwo Awoniyi,Attack,Centre-Forward,25
594550,68,171,64,Brazil,Right,4,3,Medium/Medium,76.0,60.0,60.0,73.0,29.0,44.0,60,61,38,66,60,74,48,39,56,73,78,74,83,64,81,67,47,61,33,52,48,21,63,62,60,54.0,28,31,33,12,12,14,11,9,0.0,700000,36,11,8,17,Anderson Oliveira,Attack,Left Winger,24
124715,71,193,87,Serbia,Right,3,2,Medium/Medium,51.0,28.0,44.0,53.0,73.0,76.0,45,22,73,53,28,49,29,23,53,61,48,54,45,67,34,39,63,66,82,29,78,74,29,31,26,70.0,74,72,69,12,9,5,11,15,0.0,4500000,41,6,16,19,Nikola Maksimovic,Defender,Centre-Back,31
382096,65,177,77,Scotland,Right,3,2,Medium/Low,72.0,66.0,51.0,64.0,19.0,61.0,49,68,63,58,60,64,59,44,36,64,76,69,68,60,62,69,67,65,61,63,55,14,64,53,62,59.0,16,12,14,15,7,11,6,12,0.0,425000,35,11,8,16,Bruce Anderson,Attack,Centre-Forward,24
268178,72,187,81,Poland,Left,3,3,High/Medium,78.0,57.0,66.0,70.0,67.0,66.0,71,56,62,68,48,73,57,45,60,72,79,77,63,70,52,60,84,66,67,54,58,68,72,69,62,67.0,67,69,68,8,12,13,10,10,0.0,3000000,40,11,6,23,Arkadiusz Reca,Defender,Left-Back,27
234029,76,184,81,Germany,Right,4,3,High/High,65.0,71.0,71.0,73.0,74.0,81.0,61,71,76,79,65,74,55,51,77,75,65,65,67,76,66,77,75,93,76,71,79,75,72,70,51,75.0,71,75,72,8,14,7,10,6,0.0,5500000,41,21,10,10,Grischa Prömel,Midfield,Central Midfield,28
798927,63,183,74,France,Right,2,2,High/Low,74.0,64.0,52.0,61.0,23.0,52.0,39,65,59,59,59,63,52,41,47,60,75,73,59,55,62,68,60,54,59,58,29,14,61,58,69,59.0,22,20,17,7,13,11,9,5,0.0,1200000,79,23,25,31,N'Dri Philippe Koffi,Attack,Centre-Forward,21
503782,57,175,67,Canada,Left,3,2,Medium/Medium,71.0,51.0,53.0,57.0,51.0,51.0,43,50,43,63,40,51,44,33,56,61,73,70,67,54,72,63,64,54,49,45,50,44,53,51,47,60.0,50,60,53,7,8,8,13,13,0.0,100000,34,10,10,14,Ben Paton,Midfield,Left Midfield,23
285323,76,183,73,France,Right,2,3,Medium/Medium,49.0,65.0,72.0,74.0,73.0,74.0,61,62,61,79,57,74,61,59,77,78,50,48,67,76,66,76,71,83,70,67,71,72,69,75,53,71.0,74,76,74,7,7,13,7,8,0.0,14000000,80,42,16,22,Baptiste Santamaria,Midfield,Central Midfield,28
93763,75,190,84,Germany,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,9,12,12,26,11,15,13,16,23,23,36,39,40,79,42,47,72,31,65,15,26,13,10,36,22,34.0,16,17,9,75,72,63,74,77,38.0,3500000,37,11,6,20,Alexander Schwolow,Goalkeeper,Goalkeeper,30
